Legend Name	Placental ORBLv
CDS, 100-250 codons	0.649920385542
CDS, 100-250 codons	0.187713165105
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.00162264527911
CDS, 100-250 codons	0.905627039449
CDS, 100-250 codons	0.0328308553089
CDS, 100-250 codons	0.755367799318
CDS, 100-250 codons	0.956561127925
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.841312520262
CDS, 100-250 codons	0.823496680557
CDS, 100-250 codons	0.00278317685196
CDS, 100-250 codons	0.365200414483
CDS, 100-250 codons	0.815565993879
CDS, 100-250 codons	0.700689501396
CDS, 100-250 codons	0.111636698043
CDS, 100-250 codons	0.979293806344
CDS, 100-250 codons	0.950553837883
CDS, 100-250 codons	0.971143235954
CDS, 100-250 codons	0.464919141451
CDS, 100-250 codons	0.831956426272
CDS, 100-250 codons	0.913411741109
CDS, 100-250 codons	0.705244404495
CDS, 100-250 codons	0.00162264527911
CDS, 100-250 codons	0.703242754128
CDS, 100-250 codons	0.926318615009
CDS, 100-250 codons	0.96442979318
CDS, 100-250 codons	0.807622067311
CDS, 100-250 codons	0.664792379601
CDS, 100-250 codons	0.973174253875
CDS, 100-250 codons	0.948896249891
CDS, 100-250 codons	0.514709605292
CDS, 100-250 codons	0.731029883521
CDS, 100-250 codons	0.748061113037
CDS, 100-250 codons	0.862184195295
CDS, 100-250 codons	0.888251403563
CDS, 100-250 codons	0.69023247037
CDS, 100-250 codons	0.668867031913
CDS, 100-250 codons	0.890120138476
CDS, 100-250 codons	0.955340887151
CDS, 100-250 codons	0.87405869059
CDS, 100-250 codons	0.904852263717
CDS, 100-250 codons	0.0256208247936
CDS, 100-250 codons	0.429545696126
CDS, 100-250 codons	0.939031637452
CDS, 100-250 codons	0.974872326342
CDS, 100-250 codons	0.932112100801
CDS, 100-250 codons	0.343206084006
CDS, 100-250 codons	0.85401648307
CDS, 100-250 codons	0.777473486036
CDS, 100-250 codons	0.811083496606
CDS, 100-250 codons	0.361672869228
CDS, 100-250 codons	0.357601693598
CDS, 100-250 codons	0.822311493821
CDS, 100-250 codons	0.0075752023504
CDS, 100-250 codons	0.00278317685196
CDS, 100-250 codons	0.613961770005
CDS, 100-250 codons	0.476871380609
CDS, 100-250 codons	0.870909891037
CDS, 100-250 codons	0.540620510935
CDS, 100-250 codons	0.779333027725
CDS, 100-250 codons	0.87156030776
CDS, 100-250 codons	0.84922080611
CDS, 100-250 codons	0.854503054895
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.781162998136
CDS, 100-250 codons	0.942246319182
CDS, 100-250 codons	0.849458727823
CDS, 100-250 codons	0.509956070437
CDS, 100-250 codons	0.830005570194
CDS, 100-250 codons	0.628747383602
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.017311797638
CDS, 100-250 codons	0.438938964897
CDS, 100-250 codons	0.947480134882
CDS, 100-250 codons	0.980520293568
CDS, 100-250 codons	0.684698397597
CDS, 100-250 codons	0.300133012752
CDS, 100-250 codons	0.927977497712
CDS, 100-250 codons	0.314882161823
CDS, 100-250 codons	0.743434503234
CDS, 100-250 codons	0.134831096078
CDS, 100-250 codons	0.914428112282
CDS, 100-250 codons	0.923521857612
CDS, 100-250 codons	0.612384074449
CDS, 100-250 codons	0.673884174516
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.776061559077
CDS, 100-250 codons	0.674958973539
CDS, 100-250 codons	0.925412865332
CDS, 100-250 codons	0.594420259234
CDS, 100-250 codons	0.996496279424
CDS, 100-250 codons	0.933485552703
CDS, 100-250 codons	0.793644965395
CDS, 100-250 codons	0.816004137071
CDS, 100-250 codons	0.919010424727
CDS, 100-250 codons	0.906501977687
CDS, 100-250 codons	0.816519253757
CDS, 100-250 codons	0.883910291355
CDS, 100-250 codons	0.934676833374
CDS, 100-250 codons	0.615836703498
CDS, 100-250 codons	0.811395027569
CDS, 100-250 codons	0.963178938011
CDS, 100-250 codons	0.341085427138
CDS, 100-250 codons	0.850339453851
CDS, 100-250 codons	0.43701135572
CDS, 100-250 codons	0.801597585338
CDS, 100-250 codons	0.0350679426144
CDS, 100-250 codons	0.140997734599
CDS, 100-250 codons	0.904640952035
CDS, 100-250 codons	0.838807903228
CDS, 100-250 codons	0.481441485146
CDS, 100-250 codons	0.794361935584
CDS, 100-250 codons	0.916013930115
CDS, 100-250 codons	0.879007281441
CDS, 100-250 codons	0.00278317685196
CDS, 100-250 codons	0.869099165391
