Legend Name	Primate ORBLv
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.9961143288
CDS, 100-250 codons	0.79466748461
CDS, 100-250 codons	0.763217352087
CDS, 100-250 codons	0.733237711586
CDS, 100-250 codons	0.793978680459
CDS, 100-250 codons	0.797481095233
CDS, 100-250 codons	0.890768296507
CDS, 100-250 codons	0.748949458928
CDS, 100-250 codons	0.974690114626
CDS, 100-250 codons	0.992047547285
CDS, 100-250 codons	0.985915399479
CDS, 100-250 codons	0.992869416898
CDS, 100-250 codons	0.258891290344
CDS, 100-250 codons	0.544584961301
CDS, 100-250 codons	0.914180471997
CDS, 100-250 codons	0.955306923715
CDS, 100-250 codons	0.811608689767
CDS, 100-250 codons	0.848057883217
CDS, 100-250 codons	0.894494140665
CDS, 100-250 codons	0.801047719801
CDS, 100-250 codons	0.980194597072
CDS, 100-250 codons	0.961921724887
CDS, 100-250 codons	0.752479445217
CDS, 100-250 codons	0.94024556489
CDS, 100-250 codons	0.0765453074565
CDS, 100-250 codons	0.0281232260188
CDS, 100-250 codons	0.758743196102
CDS, 100-250 codons	0.762556884388
CDS, 100-250 codons	0.831794975563
CDS, 100-250 codons	0.832745759724
CDS, 100-250 codons	0.792822240473
CDS, 100-250 codons	0.802060047721
CDS, 100-250 codons	0.809333584233
CDS, 100-250 codons	0.952121676974
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.906475465469
CDS, 100-250 codons	0.992047547285
CDS, 100-250 codons	0.990571588206
CDS, 100-250 codons	0.75597360316
CDS, 100-250 codons	0.79187753082
CDS, 100-250 codons	0.708276964154
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.174930887854
CDS, 100-250 codons	0.557806891767
CDS, 100-250 codons	0.938847010784
CDS, 100-250 codons	0.97168759807
CDS, 100-250 codons	0.89871016383
CDS, 100-250 codons	0.60145312793
CDS, 100-250 codons	0.942781660513
CDS, 100-250 codons	0.66361741015
CDS, 100-250 codons	0.834221718803
CDS, 100-250 codons	0.380745246675
CDS, 100-250 codons	0.885253892364
CDS, 100-250 codons	0.813792497704
CDS, 100-250 codons	0.649230355403
CDS, 100-250 codons	0.779869556926
CDS, 100-250 codons	0.0
CDS, 100-250 codons	0.825159566062
CDS, 100-250 codons	0.894841973713
CDS, 100-250 codons	0.963914703296
CDS, 100-250 codons	0.79614344369
CDS, 100-250 codons	0.990571588206
CDS, 100-250 codons	0.971867156011
CDS, 100-250 codons	0.631867950647
CDS, 100-250 codons	0.933609322956
CDS, 100-250 codons	0.9961143288
CDS, 100-250 codons	0.936420267545
CDS, 100-250 codons	0.739557269197
CDS, 100-250 codons	0.980192392251
CDS, 100-250 codons	0.941518590423
CDS, 100-250 codons	0.75205994423
CDS, 100-250 codons	0.92332499056
CDS, 100-250 codons	0.98261913549
CDS, 100-250 codons	0.81842858431
CDS, 100-250 codons	0.875143178391
CDS, 100-250 codons	0.510968119455
CDS, 100-250 codons	0.949778548205
CDS, 100-250 codons	0.354351781658
CDS, 100-250 codons	0.325041990595
CDS, 100-250 codons	0.986244255316
CDS, 100-250 codons	0.834221718803
CDS, 100-250 codons	0.775927314063
CDS, 100-250 codons	0.781490224273
CDS, 100-250 codons	0.926046932365
CDS, 100-250 codons	0.98261913549
CDS, 100-250 codons	0.0281232260188
CDS, 100-250 codons	0.79172274337
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.992869416898
CDS, 100-250 codons	0.607989241732
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.177346618236
CDS, 100-250 codons	0.964154308869
CDS, 100-250 codons	0.834221718803
CDS, 100-250 codons	0.739606990165
CDS, 100-250 codons	0.968301960077
CDS, 100-250 codons	0.804163717156
CDS, 100-250 codons	0.992047547285
CDS, 100-250 codons	1.0
CDS, 100-250 codons	0.94587851192
CDS, 100-250 codons	0.821814222303
